name,emotion,chinese
G00006/G00006_20/G00006_20_07/G00006_20_07_007,neutral,[over/]就白跑[/over]，对啊，他他要扣我全勤，算我迟到，然后旷工什么。真的好变态，而且就说一个特别，尴尬的事情。
G00006/G00006_20/G00006_20_07/G00006_20_07_005,sad,[over/]对[/over]，然后每天要求你，你上班必须得打卡。[over/]你说咱们[/over]做就跑外面的，我每天见客户之前，我还得提前去公司把卡打了。
G00006/G00006_20/G00006_20_07/G00006_20_07_020,angry,啊天，我真的快受不了了，怎么能这样啊？你说我天天给公司打工啊，我自己在倒贴着钱，那我何必，我不如自己当老板去了。
G00006/G00006_20/G00006_20_07/G00006_20_07_016,angry,[over/]自己买啊[/over]，你说多搞笑吧？然后签合同的笔，[over/]你[/over]得自己准备，然后夹子自己准备。哎，我不知道公司要干嘛？[over/]我这样还[interrupted][/over]，
G00006/G00006_20/G00006_20_07/G00006_20_07_012,angry,[over/]对[/over]，很离谱，就是莫名其妙。然后桶装水，咱们工作不用喝水吗？
G00006/G00006_20/G00006_20_07/G00006_20_07_014,angry,饮水机[over/]撤了[/over]，桶装水撤了，没有了。[over/]我[/over]现在每天要是去公司的话，我还得在家里烧好了开水带过去。
G00006/G00006_20/G00006_20_07/G00006_20_07_003,neutral,哎，之前咱们就是那个，水台[over/]那里[/over]。那个挂耳就不咋好喝，现在，连挂耳都没有了，给你换速溶了。
G00006/G00006_20/G00006_20_07/G00006_20_07_009,neutral,原来卫生纸，三层印[over/]花的对[/over]吧？然后现在说，我们要节省，我们不能那个浪费。
G00006/G00006_20/G00006_20_07/G00006_20_07_001,sad,跟你说，最近公司要疯了。
G00006/G00006_20/G00006_20_12/G00006_20_12_013,surprised,[over/]连[/over]水都取消啦？
G00006/G00006_20/G00006_20_12/G00006_20_12_004,surprised,哦就，等于我出来之后就全变[over/]了[/over]？
G00006/G00006_20/G00006_20_12/G00006_20_12_002,surprised,怎么了？
G00006/G00006_20/G00006_20_12/G00006_20_12_006,angry,就等于，你不到公司，[over/]然后[/over]今天出去跑的这个客户，你跑了一趟，[over/]等于白跑[/over]。
G00006/G00006_20/G00006_20_12/G00006_20_12_019,neutral,那得亏我是出来得早。
G00006/G00006_20/G00006_20_12/G00006_20_12_011,angry,[over/]就，就那[/over]离[over/]谱[/over]？
G00006/G00006_20/G00006_20_12/G00006_20_12_017,angry,[over/]那就等[/over]于所有我为公司付出的这些东西。公司该给我的什么都没有，还得我自己掏？
G00006/G00006_20/G00006_20_12/G00006_20_12_015,angry,自己带过去[over/]？那带对[/over]少了，不够喝[over/]就渴着[/over]？
G00006/G00006_20/G00006_20_12/G00006_20_12_021,neutral,哎哟，这都都不知道他们是怎么想的。
G00006/G00006_55/G00006_55_07/G00006_55_07_006,surprised,你别这样。
G00006/G00006_55/G00006_55_07/G00006_55_07_002,neutral,你没事儿吧，哥？
G00006/G00006_55/G00006_55_07/G00006_55_07_018,neutral,我给你煮面。
G00006/G00006_55/G00006_55_07/G00006_55_07_004,neutral,你要是不舒服，你就哭出来，现在就咱俩。
G00006/G00006_55/G00006_55_07/G00006_55_07_015,sad,我们没有爸爸了。
G00006/G00006_55/G00006_55_07/G00006_55_07_009,fearful,可是你这样我更害怕。
G00006/G00006_55/G00006_55_07/G00006_55_07_011,neutral,你饿吗？哥，一天都没吃饭了。
G00006/G00006_55/G00006_55_07/G00006_55_07_013,neutral,我去给你煮点儿面吧，冰箱里还有爸留下的炸酱呢。
G00006/G00006_55/G00006_55_12/G00006_55_12_008,sad,咱爸肯定也不希望咱俩天天啥也不干，搂在一起哭吧[laughing]。
G00006/G00006_55/G00006_55_12/G00006_55_12_005,neutral,你都替我哭完了[laughing]。
G00006/G00006_55/G00006_55_12/G00006_55_12_001,neutral,你去帮我把我那个电脑拿过来，我有点儿工作还没弄完。
G00006/G00006_55/G00006_55_12/G00006_55_12_003,neutral,我没事儿。
G00006/G00006_55/G00006_55_12/G00006_55_12_007,neutral,我真没事儿，珊，真没事儿。
G00006/G00006_55/G00006_55_12/G00006_55_12_016,neutral,都会，都会好的。
G00006/G00006_55/G00006_55_12/G00006_55_12_010,neutral,没事儿。
G00006/G00006_55/G00006_55_12/G00006_55_12_017,neutral,都会好的。
G00006/G00006_22/G00006_22_12/G00006_22_12_007,neutral,[over/]那他[/over]给你加班儿费吗？
G00006/G00006_22/G00006_22_12/G00006_22_12_017,disgusted,[over/]他[/over]们就觉得，你为这个工作应该付出你的全部，然后你还应该不求回报。那我是为什么？我[over/]为爱发电吗[/over]？
G00006/G00006_22/G00006_22_12/G00006_22_12_011,disgusted,我们也从来都没给过，[over/]但[/over]我们是哪种加班儿，我们跟你们这还不一样。
G00006/G00006_22/G00006_22_12/G00006_22_12_026,disgusted,"对，就是这种。有一天晚上的时候，十一点钟了，[over/]给我[/over]打电话,让我把这个东西马上发给他做出来。我上哪儿去做呀？我用的那个电脑根本就不行，我还得跑到单位，跟你一样，[over/]哎[/over]呦真服了！"
G00006/G00006_22/G00006_22_12/G00006_22_12_012,angry,[over/]我[/over]们是晚上正常六点下班儿。但是到了六点没人敢走，[over/]全都[/over]九点以后才走。谁要是走了，他就批评。
G00006/G00006_22/G00006_22_12/G00006_22_12_019,neutral,哎呦，[over/]真的是没法说[/over]。
G00006/G00006_22/G00006_22_12/G00006_22_12_015,disgusted,哪是提前下班儿？人家是正点儿走，但是他就不是。他就说哎你就应该九点下班儿，你看有人动吗？那是谁敢动[over/]啊[/over]？
G00006/G00006_22/G00006_22_12/G00006_22_12_009,neutral,那哎，那你们给过加班儿费吗？
G00006/G00006_22/G00006_22_12/G00006_22_12_002,surprised,怎么了？
G00006/G00006_22/G00006_22_12/G00006_22_12_005,neutral,[over/]那就等于是[/over]占这两天的时间[over/]，让你去[/over]做。
G00006/G00006_22/G00006_22_12/G00006_22_12_023,angry,那这些是不是都是我工作之外，我本职工作之外的事儿？那是不是应该给我补[over/]贴[/over]？
G00006/G00006_22/G00006_22_12/G00006_22_12_014,neutral,这这前段时间刚开除一个，就是因为想要提前下班儿。
G00006/G00006_22/G00006_22_12/G00006_22_12_022,angry,[over/]每[/over]天一大堆的事儿，然后老是临时丢过来这事儿，临时丢过来那[over/]事儿。[/over]把这个完成，那个完成。我哪有那么多时间去完成这个？
G00006/G00006_22/G00006_22_07/G00006_22_07_001,angry,哎，我跟你说我好气呀。
G00006/G00006_22/G00006_22_07/G00006_22_07_006,angry,然后我跟他讲，我说可是周末我们休息。他说对啊，所以让你礼拜一给我，那我请问我加班儿，那我的休息在哪儿[over/]呢[/over]？
G00006/G00006_22/G00006_22_07/G00006_22_07_024,angry,[over/]对[/over]啊，而且他们还经常就是，在公司的时候从来不跟你说。[over/]每次[/over]我，好多次，我每次就是回家之后，哎洗漱完吃完饭了要睡觉了。一个电话过来说，今天那个什么什么什么东西你还没给我。
G00006/G00006_22/G00006_22_07/G00006_22_07_004,angry,我说要下班儿了，他说嗯，你礼拜一给我。可是周末是休息呀，[over/]是我自己的时间呀[/over]。
G00006/G00006_22/G00006_22_07/G00006_22_07_013,angry,不是这。
G00006/G00006_22/G00006_22_07/G00006_22_07_008,neutral,不给呀。
G00006/G00006_22/G00006_22_07/G00006_22_07_016,angry,[over/]天[/over]哪！哎而且他们就是，我他们难道不理解吗？就是我在工作之余的时间，都叫加班儿。难道他们以为这是我们应该的[over/]吗[/over]？
G00006/G00006_22/G00006_22_07/G00006_22_07_025,angry,我心想你为什么不在公司给我要呢？然后我有那么几次，就是我要专门跑到公司去，把这个东西拷[over/]下来，再[/over]发给他。
G00006/G00006_22/G00006_22_07/G00006_22_07_027,angry,哎呦我不想干了。
G00006/G00006_22/G00006_22_07/G00006_22_07_021,surprised,我每天我的天哪，哎早晨开会，下午开会，晚上临下班还要开会。[over/]天天开会[/over]咱们上哪去工完成工[over/]作呢[/over]？
G00006/G00006_22/G00006_22_07/G00006_22_07_003,disgusted,你知道我们老板，我不知道他犯什么莫名其妙的神经。[over/]哎[/over]！礼拜五，马上要下班儿了，给我一个表说，你赶紧做啊。
G00006/G00006_22/G00006_22_07/G00006_22_07_010,angry,从来没有。
G00006/G00006_22/G00006_22_07/G00006_22_07_020,angry,"[over/]而且,就是[/over]他还经常说什么，那为什么别人能完成，你完不成呢？"
G00006/G00006_02/G00006_02_12/G00006_02_12_008,neutral,[over/]板儿上[/over]钉钉的[over/]事儿了，就已经[/over]。
G00006/G00006_02/G00006_02_12/G00006_02_12_002,surprised,说的什么呀？
G00006/G00006_02/G00006_02_12/G00006_02_12_012,happy,可以在，嘶，我的想法啊，把所有的道具啊，景儿啊，我们可以加入一点儿预算。
G00006/G00006_02/G00006_02_12/G00006_02_12_024,happy,[over/]我们就先演[/over]小剧场，然后小剧场打下一定基础之后，然后我们再去演大剧场。
G00006/G00006_02/G00006_02_12/G00006_02_12_026,neutral,没问题，先别想这么多了，咱们先好好准备。
G00006/G00006_02/G00006_02_12/G00006_02_12_018,happy,[over/]但是这么说[/over]，还不一定，但是我觉得咱们这个戏，还是挺有希望的。
G00006/G00006_02/G00006_02_12/G00006_02_12_006,surprised,[over/]出[/over]结果了啊？通[over/]过了[/over]。
G00006/G00006_02/G00006_02_12/G00006_02_12_016,happy,[over/]有[/over]这个机[over/]会[/over]。
G00006/G00006_02/G00006_02_12/G00006_02_12_010,neutral,[over/]十[/over]一月，那咱们还得准备准备，还得再排一[over/]排[/over]。有一些问题，我觉得可以再解决一下，如果能解决了，我觉得要比之前那个版本要好得[over/]多呢[/over]。
G00006/G00006_02/G00006_02_12/G00006_02_12_014,happy,哎，而且我听说，这次如果能拿到最优秀的那个奖，可能咱们俩都能被评优秀演员。
G00006/G00006_02/G00006_02_12/G00006_02_12_022,happy,[over/]那有这[/over]个的话，那咱们都可以投入商演啦。
G00006/G00006_02/G00006_02_12/G00006_02_12_004,happy,[over/]啊啊[/over]，我记得。
G00006/G00006_02/G00006_02_12/G00006_02_12_013,happy,[over/]然后把[/over]整体再往起提一提，[over/]然后包括咱们的[/over]表演什么的。
G00006/G00006_02/G00006_02_12/G00006_02_12_020,surprised,[over/]多[/over]少钱？十个？
G00006/G00006_02/G00006_02_07/G00006_02_07_011,happy,[over/]对，而[/over]且我们还可以把道具啊，我们的景啊，重新都设计一下，[over/]争取让[/over]它更完美。
G00006/G00006_02/G00006_02_07/G00006_02_07_007,neutral,[over/]我们通过了[/over]。
G00006/G00006_02/G00006_02_07/G00006_02_07_017,happy,[over/]哦[/over]，天哪[over/]，那太好了[/over]。
G00006/G00006_02/G00006_02_07/G00006_02_07_021,neutral,十万块。十万[over/]块[/over]。
G00006/G00006_02/G00006_02_07/G00006_02_07_027,neutral,走，排练。
G00006/G00006_02/G00006_02_07/G00006_02_07_001,sad,我今天接到了一个电话。
G00006/G00006_02/G00006_02_07/G00006_02_07_025,sad,对，哦，天[over/]哪！想想都[/over]好开心呀，所以我们这次一定要好好搞。
G00006/G00006_02/G00006_02_07/G00006_02_07_005,neutral,通过[over/]了[/over]。
G00006/G00006_02/G00006_02_07/G00006_02_07_003,surprised,咱们四月份投的那个戏剧节，你还[over/]记得吗[/over]？
G00006/G00006_02/G00006_02_07/G00006_02_07_009,happy,[over/]是的[/over]，我们在[over/]十[/over]一月份，就要去参演[over/]了[/over]。
G00006/G00006_02/G00006_02_07/G00006_02_07_019,surprised,对啊。而且我看他们上面有那个评奖的，那个准则[over/]嘛。然后[/over]，如果说评到了戏剧金奖的话，你[over/]知道奖[/over]金有多少钱[over/]吗[/over]？
G00006/G00006_02/G00006_02_07/G00006_02_07_023,happy,对啊，如果说，我们能顺利的拿到这个奖金的话，那后面我们完全可以去让我们这个戏，比如说在剧院[over/]呀，在各种[/over]地方都可以[over/]去演了[/over]。
G00006/G00006_02/G00006_02_07/G00006_02_07_015,neutral,真的[over/]吗[/over]？
G00006/G00006_26/G00006_26_07/G00006_26_07_001,surprised,哎，是这儿吗？
G00006/G00006_26/G00006_26_07/G00006_26_07_021,neutral,多贵啊？
G00006/G00006_26/G00006_26_07/G00006_26_07_035,neutral,那会不会有我最喜欢的那个歌手啊？
G00006/G00006_26/G00006_26_07/G00006_26_07_015,surprised,天呐！[over/]那我还[interrupted][/over]。
G00006/G00006_26/G00006_26_07/G00006_26_07_003,surprised,这是咱们公司办的？
G00006/G00006_26/G00006_26_07/G00006_26_07_025,surprised,一千[over/]多一捧[/over]？
G00006/G00006_26/G00006_26_07/G00006_26_07_007,surprised,哎，这个是香槟吗？
G00006/G00006_26/G00006_26_07/G00006_26_07_031,sad,嗯，我觉得差不多[over/]哎[/over]。
G00006/G00006_26/G00006_26_07/G00006_26_07_027,surprised,我的妈呀！哎，那公司今年是挣了多少钱呀？
G00006/G00006_26/G00006_26_07/G00006_26_07_005,surprised,天呐！这也太好看[over/]啦[/over]！
G00006/G00006_26/G00006_26_07/G00006_26_07_033,happy,[laughing]天呐，太棒了！哎那你说，今天晚会会有就是比如说明星啊什么的？[over/]你有听说吗[/over]？
G00006/G00006_26/G00006_26_07/G00006_26_07_013,surprised,一百多块钱一[over/]块儿[/over]？
G00006/G00006_26/G00006_26_07/G00006_26_07_009,neutral,你说咱能喝吗？
G00006/G00006_26/G00006_26_07/G00006_26_07_029,fearful,天呐，那也太棒了！
G00006/G00006_26/G00006_26_12/G00006_26_12_030,surprised,我这次年终奖，我觉得按我的贡献，我是不是能发这个数儿？
G00006/G00006_26/G00006_26_12/G00006_26_12_012,surprised,那个好像我在商场见过，好像都一百多块钱一个呢。
G00006/G00006_26/G00006_26_12/G00006_26_12_006,neutral,[over/]咱们[/over]今天真是来着了，今年来这个公司，看来赚的不少。
G00006/G00006_26/G00006_26_12/G00006_26_12_034,neutral,[over/]我觉得按照[/over]这个规格，应该能有吧。
G00006/G00006_26/G00006_26_12/G00006_26_12_018,surprised,你看见那花儿没有？
G00006/G00006_26/G00006_26_12/G00006_26_12_014,neutral,[over/]对[/over]，就这么一小块儿。
G00006/G00006_26/G00006_26_12/G00006_26_12_020,angry,那花儿你知道多贵吗？
G00006/G00006_26/G00006_26_12/G00006_26_12_004,neutral,这应该是咱们租的场地。
G00006/G00006_26/G00006_26_12/G00006_26_12_036,happy,我觉得不一定来谁，但是来的肯定是知名的。咱们期待一下儿吧。
G00006/G00006_26/G00006_26_12/G00006_26_12_010,neutral,能吧，你[over/]看这儿[/over]摆了一溜。哎，那点心是不是挺高级的？
G00006/G00006_26/G00006_26_12/G00006_26_12_026,neutral,[over/]那一千[/over]多就那么一捧。
G00006/G00006_26/G00006_26_12/G00006_26_12_032,neutral,[over/]我[/over]觉得你也行[laughing]。
G00006/G00006_26/G00006_26_12/G00006_26_12_024,neutral,一千多，就那么一捧。
G00006/G00006_26/G00006_26_12/G00006_26_12_008,neutral,这个好像是，我也不太懂，这。
G00006/G00006_26/G00006_26_12/G00006_26_12_016,fearful,[over/]哎哎[/over]哎哎。
G00006/G00006_26/G00006_26_12/G00006_26_12_022,neutral,那花儿，那次我去订那个篮子啊。
G00006/G00006_26/G00006_26_12/G00006_26_12_028,neutral,不知道啊，那我们这个，是不是年终奖也能多[over/]发点儿[/over]？
G00006/G00006_26/G00006_26_12/G00006_26_12_002,neutral,好像是这儿哎。
G00006/G00006_12/G00006_12_12/G00006_12_12_011,surprised,[over/]然后[/over]关键问题，你拿着这个弄儿开的螃蟹，你去找他。人家说，你怎么证明这是我这的？
G00006/G00006_12/G00006_12_12/G00006_12_12_017,angry,我说我就下来了，怎么就不是，你调这个监控。他说我凭什么给你调监控？啊。我[over/]真是无话可说了[/over]。
